Review Title|Review Date|Review Score|Review Text
January 3, 2015|Great spot!|5|This is the second time we went to this restaurant. The first time was just for drinks but we noticed the menu looked good and wanted to come back. This time we had dinner and really enjoyed everything we ordered. The cocktails were yummy, and there are lots of beer options. We had the pork belly and tempura mozzarella for appetizers and both were very good. The pork belly had a candied maple glaze that was a bit sticky on your teeth but still was good! For our entrees we had the pork osso bucco and the short rib flat bread. Both were full of flavor! Don't forget the side of brussel sprouts which were great as well. We didn't think we would indulge in dessert after a very filling dinner but we couldn't resist the s'mores option on the dessert menu!! We had fun toasting our own marshmallows!! Besides the food, the staff was great, our waitress was very attentive and was able to provide recommendations. I also want to note that they played good music during our time at the restaurant! Federal Taphouse and Kitchen is definitely on our list of places to continue to go to! Thanks!
December 31, 2014|NYE Fun|5|Great spot to dine for New Year's Eve. Great service and great food!
December 26, 2014|It doesn't get better than this place!!!!|5|Excellent restaurant!!!!! From greeting to sincere Thank you after paying bill everything was perfect. Waitress was very personable and provide some excellent recommendations from menu. Atmosphere was very comfortable and welcoming.....
December 22, 2014|Great Addition to the Hill|4|This was my second visit to the Taphouse. There are few places near Federal Hill that have a decent selection of craft beers. While the craft beers at the Taphouse do not rival a place like Julian's, they still have a better than average selection, with a much better atmosphere. Menu is upscale treatments of traditional bar food. Brown Sugar Bacon Flatbread was a very tasty sweet and salty combination. Coriander Crusted Scallops were cooked perfectly and were delicious. Wagyu Burger was probably a little steep at $17, but was cooked a perfect medium rare and definitely was delicious. This is an excellent change of pace from the traditional red sauce Italian places on the Hill. Enough television to watch a game, but not so much that you feel like you're in a sports bar. Definitely a casual and laid-back vibe. I hope they can carve out a niche for themselves.
December 19, 2014|This was a first visit and we were very ...|5|This was a first visit and we were very happy with the food and service. The menu had changed from what was published online, but our waitresss went to the kitchen and arranged a custome order. Our waitress was very knowledgeable regarding the Draft beers and was a great help in ensuring the perfect selection.
December 13, 2014|Nite out|5|Great spot for a nite out with friends. Excellent beer selection and house drinks are creative and fun. Upscale tavern food - good quality and great taste. Our server was so sweet and patient with us! We truly enjoyed our experience.
December 2, 2014|bhockey|5|Our second visit was just as good as the first. Once again, our server Bill was great, as well as everyone else who we interacted with. Thanks to Matt for the free desert. I hope I got your name right. This is quickly becoming our default go to place since it is so good, and close to where we currently live.
November 25, 2014|This was our first visit.  Our server Bi...|5|This was our first visit. Our server Bill was great, answering questions and making recommendations for us. We will definitely be going back.
November 22, 2014|well worth it|5|The food and service where great. We had the lobster pasta speical...the ribs....the lamb burger and the tips. All great. Fun place. Only suggestion I have is get a table away from the door. Winter cold comes right in.
November 9, 2014|Great new place|4|Great food and service. Try the Chicken soup, the scallops, the chicken and the pasta dishes. Actually, I would recommend you try it all.
November 8, 2014|So much better than Prime!|4|I live in walking distance to the Hill...never ate at Prime...overpriced meat...but this place has reopened under same owner as a super cool craft beer/fun cocktail spot that happens to also have really good food!! The autum salad was delicious and really different. The cod was cooked perfectly and my friends raved about the scallops and said the carrots were roasted to be so sweet they would come back just for them! I cannot wait to come back and try some of the flatbreads too!
November 8, 2014|New Kid on the Block|5|Made reservations, but came early for the Happy Hour drink list and menu...awesome. This was a find. Then seated for dinner. Another great time. Wonderful server, interesting gastro-pub menu and atmosphere. We were not disappointed in either our bar experience or the dining experience. HIGHLY Recommended. Dine early...it does fill up!
November 1, 2014|Federal Taphouse and Kitchen shines|5|We dined at the new Federal Taphouse and Kitchen and were not disappointed. The food was excellent, The appetizers, especially the calamari and nachos were delicious. I had the ribs and they literally fell off the bone. My wife had the rigatoni bolognaise and found it delicious with the portion too much to finish. Our server Liz and the wait staff was very attentive to our table. While we were there both the dining area and bar were full with great atmosphere We will definitely go back again
October 31, 2014|good, not great|3|"my fiance and i were excited to try the new Federal Taphouse. we had seen the reviews and had loved Prime. my fiance had a glass of red wine, while i had a beer tasting. all the of our drinks were good. they have a reasonable amount of good beer on tap. the problem is with execution of the food. i had the short rib dish. while it was good there was only one piece of short rib with mashed potatoes and some veggies. for $26 i feel that the portion was extirely too small considering we were at a bistro pub. my fiance got the burger for $17 (grass fed beef) it was overcooked and dry with no condiments. if you are going to charge that much it better be great. it wasnt. overall a great place but prices are high for a ""bistro pub"". fell short IMO"
October 25, 2014|Work in progress|2|Given time they may work the kinks out of the kitchen and service. Some servers doing a good job. Manager seems very involved and concerned.
October 25, 2014|Visited for parents dinner over parents ...|3|Visited for parents dinner over parents weekend and hosted my daughter and wife. Food ranged from excellent to not so much! Brown sugar Bacon Flatbread was terrific, Osso Bucco was outstanding, Tenderloin Tips Diane was good and Salmon was a dissapointment.
October 25, 2014|Worst Restaurant on Federal Hil|1|Truly awful -- from lukewarm martinis to mussels with no meat to hard as rock calamari to paper thin burgers. Service was poor. The waiter laughed at every comment we had. He was deaf or couldn't understand English. It calls itself a taphouse yet the beer selection was awful -- brands that couldn't be sold in real taphouses.
October 24, 2014|First date|4|I went on Friday night and was on a first date. I consider myself a big foodie, and enjoy the farm fresh to table concept. The food was amazing, the beer was great, and they were able to honor my request of a table in the back corner. The one drawback though was that the music was incredibly loud......felt like I was screaming through the whole date.....made us want the check so we could leave.
October 24, 2014|Great bar|4|The food was terrific, but it was very loud. Creative salads, a great scallop dish, and great dessert (apple peach crips). Good for a fun night out.
October 22, 2014|AMAZING!!|5|Not what I was expecting at all. I was expecting typical pub food but I was wrong. The food was AMAZING!!! Calamari and sticky ribs were awesome and the grass fed burger and steak tips followed suit. Great beer list, great bar scene, great atmosphere. Finally a relaxed place on the hill. Definitely worth the trip!
October 18, 2014|Just ok...|2|The atmosphere is nice for a late night beer, but was not impressed with the food. The menu looks/sounds great and diverse, but quality of food does not meet expectations.
October 17, 2014|Love it!|5|Had dinner there on a Friday night with some friends. The food and atmosphere are awesome. Love the fried chicken and waffles and the sticky Thai ribs as an appetizer. The food is really exceptional. Will definitely be back very soon.
Dined on October 11, 2014|The restaurant was formerly know as Prim...|5|The restaurant was formerly know as Prime, The restaurant made some menu changes with less emphasis on steaks. The casual atmosphere was a nice change. There are many choices of craft beers, the appetizers were outstanding, especially the calamari and the Thai ribs that just melted off the bone. For dinner, we had the scallops that were done perfectly, not overdone. Service was excellent. We will definitely be back to try the ribs and rotisserie chicken on the next visit.
October 8, 2014|Great Menu, Great Atmosphere|4|"Went for lunch on Tuesday and enjoyed the menu and service, decided to try dinner and was not disappointed, we had the Thai Ribs as and appetizer and my wife had the Rotisserie Chicken was ""to die for"" her words! Great bar and beer selection. Thais may be our new hangout..."
October 8, 2014|Awesome new place!!|5|"What a great find! It's nice to have a more casual place on the hill that still gives that fine dealing feel. The beer list was impressive for a smaller restaurant and the food was absolutely phenomenal!!! I was expecting ""ok"" food but i was totally wrong. Everyone's food was amazing. The staff really goes out of their way to make sure you feel at home. Overall it was an excellent experience and we will definitely be back!"
September 9, 2014|Great|5|Our server was the best! Good food,good atmosphere!
September 6, 2014|Not the original Prime|3|Mixed review. 1st of all, if you are looking for the upscale Prime stake house--this is no longer the case. New ownership, much more casual; we were celebrating a birthday and expecting a fancier place. Food still good but menu limited. It was hot and the AC was broken in the entire restaurant somehow. The service was sub par---brought out the salads with the appetizer (pet peeve) and managed to cook the wrong type of steak for someone in party; that being said they did let us keep the wrong steak, the correct steak and dessert were on the house for their bad service so they at least tried to make right
September 6, 2014|Yummmmo|5|I have been to Providence Prime twice now and I keep getting blown away by the food! The first visit we tried the boar chops - wow was that good! This time we tried the shrimp and grits - that was amazing. Our entrees were delicious and plentiful portions. For dessert we had the tiramisu, which is the best that we have ever had!
August 21, 2014|Wonderful Evening|5|Started off with appy hour at the bar. $1 oysters and $6 filet sliders can't be beat! We had dinner and Kandace was our server. She was awesome! The food was excellent and the service was top notch. We will definitely be back again!
August 8, 2014|Not what it used to be|3|This place used to be our go-to place to meet up with friends, take out of town guests or just go out for a nice meal. I was sad to see that they changed their style and menu. Our favorite apps had been removed from the menu and several dishes had also been removed. The steaks we ordered were delicious and thankfully they still offered the amazing sweet potato hash which is our favorite side dish. I do liked the new layout which makes the restaurant seem more open but wish the old menu would come back.
August 8, 2014|Food was amazing...the quality, the prep...|5|Food was amazing...the quality, the preparation, and the presentation!
July 26, 2014|Great Saturday night out|5|Prime is an excellent spot on the hill! They've made some great changes to the overall feel and concept of the place and now it's somewhere you want to go not just for a special occasion but on a regular basis too. They recently updated their menu and now offer tapas and some amazing new entrees. Everything we had was fantastic and the staff and service was awesome. Highly recommended!
July 19, 2014|Great night out.|5|We had requested a quiet table and were accomodated with a table for four in a niche by the window. The service was great and the food was phenomenal. My son-in-law had told us it had the best steak he had ever eaten and he was right. The petite filet mignon melted in my mouth. We were able to have a nice dress up date night thanks to Providence restaraunt week.
July 18, 2014|Outstanding|5|Providence Prime is fantastic. From the Valet to the wait staff to the delicious food the experience its amazing!
July 18, 2014|Good food|5|The food and service were both very good. However, due to restaurant week the portions were much smaller.
July 17, 2014|Exceeded expectations|5|Wonderful restaurant week meals for only $29.99 - WOW!! From first courses - Caesar salad with shaved parm and white anchovies (requested) and the Thai calamari, main courses of 8 oz. filet and salmon Oscar (homemade Hollandaise sauce), to tiramisu and the best creme brulee I've ever had, everything was delicious. It was a pleasure to not have just an entree in the middle of the plate. Both meals came with sides of homemade mashed potato (1 was garlic mashed) and veggies (1 zucchini, 1 grilled asparagus). Tried Providence Prime for the first time. Will definitely return. Also, was pleased that valet parking was available. It can be crowded on Federal Hill.
July 17, 2014|Amazing!|5|My husband and I chose Prime for dinner during Restaurant Week. Immediately upon entering we knew we made a good decision. The restaurant is beautiful, service was so attentive and kind, and the food was absolutely fantastic! We had calamari and steak satay as our appetizers, both had perfect filet mignon as our main course, and finished with vanilla bean creme brûlée. Everything was wonderful! At regular price it is definitely a splurge, but they offer bar specials each day from 4-6:30PM. We are going to take advantage of those next visit! The only surprise was beer prices - more expensive than wine and majority of options were bottled.
July 16, 2014|We have been to Providence Prime many ti...|4|We have been to Providence Prime many times and it's never a disappointment. Always a great dining event!!!
July 15, 2014|Nice Find!|3|"I really enjoyed Providence Prime! A friend and I were out on a girls night out and were lucky enough that it was Restraunt Week in Providence. The food was outstanding and the service was great. The prices were in line with ""food on the Hill"", the only reason this wasn't 5 stars is because I was disappointed that the drink portion of my bill was more than my food. The prices for the drinks were not on the menu that is provided with great discriptions and I was in a little shocked when my bill came."
July 14, 2014|Not the same|2|I'm sorry but the last time we were there last year we had more of a steak selection than just the 2 that you had. 3 of us had steaks that were overcooked and not as juicy. We didn't complain because we were hungry. For the price it wasn't worth it at all. We brought a friend who I raved about the place to and he wasn't impressed at all. It was really unfortunate.
July 14, 2014|we were there on our 30th anniversary th...|5|we were there on our 30th anniversary the service was great the food was excellent .they had a great variety of drinks we were there during providence restraunt week everything was great portion size was good. they gave us a champagne toast. they gave us a very good cake for dessert on requested on line . first time there I would recommend to try you wont be disappointed I will return for dinner when were in town thanks for everything. bob an dore
July 12, 2014|First Time Diner|5|Went to Providence Prime for Restaurant Week, greeted warmly by arrival and seated promptly. Very excellent food and great presentation. Waiter, Tyler, was great! I love the way they go out of their way to make sure every thing is perfect for you. The Maitre D was exceptional and the Valet guys were prompt and courteous. We will be sure to stop in again as food is delicious.
July 9, 2014|My husband I dined at Prime to celebrate...|5|My husband I dined at Prime to celebrate our 48th wedding anniversary. I can't say enough about the service and the quality of the food. We have never had a better meal anywhere. We left satisfied and happy.
July 8, 2014|Surprised|4|We have not been to Providence Prime in over a year and they have just changed their layout, decor and menue in the last month or so. The new layout is much more open and comfortable, the decor more casual and then menu is a huge upgrade and offered a great variety that all looked excellent. The meal did not disappoint, the service was ok and they were not busy at all on a Tuesday night.
July 8, 2014|Outstanding Steaks!|4|We enjoyed another dinner at Providence Prime. Our server was friendly and knowledgeable. Dinner was delicious, from appetizer of calamari to steak tips and filet mignon with mashed potatoes and asparagus. The only slight disapointment was the gelato for dessert. It's texture was off, not smooth creamy as it should be, but rather like ice milk, could have been a freezer thing. Our server was professional and notified the kitchen and manager, who brought us a take home replacement dessert, which we explained was not necessary. We will definitely continue to dine here, both the food and service shine!
July 5, 2014|The right choice|5|Beer choice was excellent and server was very knowledgable when it came to pairings which is always a plus. Food was good, and the service was great.
June 27, 2014|Work in progress|3|"Overall, entree items were very tasty, attractive and fully met expectations for my wife and me. An appetizer, ""Colossal"" shrimp cocktail, as described in the menu, could be called medium, so be sure to ask for free extra pieces for that price. Server was not knowledgeable about the content of entrees - that needs to be fixed altho in (some) fairness, server was very new to the organization. We will likely go again because we have faith in the brand that includes Prov Oyster Bar and Springhouse on Block Island ..."
June 26, 2014|Providence Prime|4|1st time in Providence and found this place on Open Table. We were not disappointed. Food was great, service too. Would return upon our next trip through the area.
May 23, 2014|Great for group celebrations|5|This was all of our first times eating at Providence Prime. I had heard about it from a friend so we decided to check it out for a birthday party. We were not disappointed! The waitstaff was very attentive to our needs and offered some great food suggestions. The steak was nicely cooked (some pink in the middle), and those duck fat fries were awesome. i'd definitely come here again!
May 17, 2014|5 stars|5|The food @ service was excellent worth the drive from Boston.You help to make our anniversary even more special
May 17, 2014|We came to Providence Prime after our da...|5|We came to Providence Prime after our daughters college graduation...there were 11 of us including a 9 month old baby! The service was efficient and personable. The food and drinks was delicious and imaginative....over all we had a wonderful experience. We can't wait to come back and try the other items on the menu!
May 9, 2014|good food|3|Went to celebrate a birthday. The food was excellent, and the service was as well. However, if you are looking for a quiet, romantic restaurant this would not be the place. Dining area is open to the bar and TV's on all night. There was music playing in the background but unfortunately you could not hear it. Tables extremely close together so couldn't help but hear everyone else's conversation.
May 3, 2014|Still good|4|They changed the menu!! They took away some of their best dishes. Rethink this decision
May 3, 2014|Unimpressed!|2|The 3 filet mignons were ordered were of excellent taste, however their individual price was way too high at $34 each. Their website stated the add-ons would be of no charge however, they stated at the restaurant that their policy was recently changed. Way too skimpy on the quantity of asparagus for the $8 price. We sat next to a party of 13, including two children. One adult was way too loud for this type of restaurant. The two kids were playing their video games a high volume level. All inappropriate. They need to upgrade their salt and pepper shakers to something other than what one would find at a local 24 hour diner. The music (contemporary Top 40 Hits) was a tad too loud. The alcoholic drinks took far to long to receive at our table.
April 26, 2014|NoComplaints|5|"Everything was perfect from the moment ""before"" we walked in the door. We were a party of four and we were all more than satisfied with the food, the service, and the relaxed atmosphere. Valet parking on a rainy night was especially appreciated. Best steak on the planet. Be sure not to miss this place if you are in Providence."
April 25, 2014|First Visit, Not the Last|4|My wife and I came for my birthday. The Clams Casino, one of my favorite dishes anywhere, might have had a little too much butter, but are still up there with some of the best I've had. I was unsure which steak to get, and our waitress recommended the rib-eye, which was a winner. It was cooked perfectly and was delicious. My wife is a vegetarian, so the chef made her with a tasty pasta dish with vegetables in a lemon wine sauce. The only negative was that we asked if the sweet potato hash was made with meat and were told no. After my wife ate a few bites of potato, I discovered bacon, asked the waitress about it, and she said it was pancetta. Very disappointing since it wasn't a secret my wife is a vegetarian (special meal request)!
