Review Title|Review Date|Review Score|Review Text
September 8, 2015|Wonderful dining experience|5|This restaurant has ambiance and charm in spades, the service is fast and friendly and the food is delicious. Even the presentation of the food is a treat. I can't wait to go back and sit on the front patio or inside by one of the fire places.
September 6, 2015|Good spicy Indian food with no frills. N...|4|Good spicy Indian food with no frills. Nothing fancy or exceptional.
August 29, 2015|SIMPLY - ALWAYS A GOOD MWAL|5|India is a gem in the haystack. The owner really takes pride in his restaurant and its meals. His menu is different from other India like restaurants - but more unique and authentic. The weekend is great when entertaining guests from out of town since they have cultural dancers and henna tattoo for the quests - though, a classy setting. This is a great place to introduce Indian food and culture to children. The outdoor dining has swings to make it memorable for a first date - or date night for the married couples. The food is very tasty and a good reason to explore other items on the menu. My advice is to just go this awesome restaurant.
August 28, 2015|The best restaurant I have been to thus far.|5|Customer service was great. Food was amazing. Drinks were excellent. Ambiance was great. Everything about this place is amazing, I recommend this place to everyone.
July 19, 2015|Always good food and service.|5|Always good food and service.
June 30, 2015|India Restaurant offers everything|5|Ambience makes for a perfect dining experience and the India Restaurant has it inside and outside. It doesn't get better to be surrounded by an array of frest growing flowers when dining outside or to have interesting decor on the inside with a fireplace to boot. The music isn't too loud which so many other restaurants. The view to the park across the street is inviting, always a plus when dining outside. Naan bread is always a great appetizer, here at The India Restaurant they offer a variety basket rather than charging you $3.50 for each variety, although I think they should include the coconut/honey in the variety basket. The martini selection is interesting and flavorful although mine wasn't as strong as other restaurants. Husband ordered lamb shops medium rare which to him meant pinkish on the inside, his were well done yet still tender and flavorful which was a good thing. Their Tea selection is over the top, I highly recommend trying a cup, same goes for their chocolate molten cake with pistachio ice cream on top. One serving was enough for 4 people. Hint to all restaurant s: If you want a satisfied customer to come back be flexible to alter an entree. That's what The India Restaurant is willing to do. For example I ordered a vegetarian entre but I wanted shrimp added, also, I wanted a salad instead instead of what was offered, there was no problem. At The India Restaurant their priority is to please the customer which is after all the main reason why I go out to dine. There are many Indian Restaurants to chose from but rarely do you see as many discount specials as offered here. Other restaurants should take note of this because great food at great prices makes for a satisfied customer who will spread the word. Our Server was very pleasant and accomodating. She was prompt and the food was hot. One last thing I would like to add to my review is in the past when I have eaten at Indian Restaurants the portions are plentiful.
June 26, 2015|India is fantastic|5|Every time we come here we are delighted with the amazing food and friendly staff. The prices are crazy-affordable. One of our favorite places in providence!
June 19, 2015|Not what it used to be|3|Food that was not labeled spicy was too spicy... Husbands food was missing swordfish in his plate and they brought two tiny pieces to the table. No discount no anything. Not the greatest response to an issue. People on other tables where having issues with spice too and their items where taken off the bill. Giant margaritas and bread where great.
June 9, 2015|Half Price Entrees on Tuesdays|5|The India delivers with attentive and cheerful service from the moment you step inside. The decor is comfortably exotic with curtains hanging from the ceiling between booth seating. The outdoor patio overlooks the park and is good for people watching. The menu includes a good variety of Indian standards. The food was delicious and delivered piping hot. They have a full liquor license.
June 9, 2015|Spinach salad|5|The restaurant used to offer a spinach salad as an alternative to kale salad. Need to bring back the spinach!! Overall a delightful meal!
June 6, 2015|Great Time|5|Simply outstanding food from start to finish with service from our waitperson second to none. Once again, this is the go to restaurant for the best special dining experience. I'll not be able to eat lamb anywhere else that comes this close to perfection. We had not been to The India Restaurant in some time and is clearly our loss . We won't wait that long before our next visit!
May 29, 2015|Menu seems different?|4|The hostess was the best. She was so hospitable and friendly. Our server lacked a bit of personality but he was polite and nice. We have been coming here for a few years, this time the food was good but not great. We noticed some dishes tasted different (perhaps a menu change)? The naan was a disappointment but the overall evening was great.
May 20, 2015|Beats going to Bollywood|5|Save yourself the airfare and travel to India by car instead. One step inside and you'll feel like you've been transported to an overseas epicurean adventure. Naan and chicken masala were amazing!
May 16, 2015|Great Food very Lively|4|"My wife and I went around 9:00 on a Friday. I would not advise this if you plan on having a conversation. Music was lound and also some people. The belly dancer was fun but also a relief when the music stopped and we could talk again. To be fair I don't know if it was excessively loud because of the large group celebrating a birthday On to the important part, the food. Somosas are pan fried which is a change from what I am used to and they are delicious. Love the tamarind dipping sauce with them. I ordered the vindaloo which tasted awesome but had to send back to spice it up. I was suprised it's vindaloo how can it not be hot. I gave it back and said ""whatever you did here double it"" and it was still modereately spicy but the flavor was fantastic. Probably one of the best vindaloos I had purely in terms of flavor and to be honest I am a leather mouth and have a high heat tolerance. I would certainly order it again. My wife had the vegetable mango curry. It was a red curry whic is different from the yellow she is used to but different is not a bad thing. She enjoyed it but stated it could use more cashews. Overall I would say I would go on a weeknight or during the day for lunch. I guess I am too old for the Friday night scene. (not really) and again the food is fantastic overall. Considering how busy they were the service was acceptable. We will go back and enjoy the outdoor seating real soon."
May 7, 2015|India|5|Been here many times and it's always good. Nice atmosphere, Very friendly service, great food at a good price. What more could you want?
May 1, 2015|Great atmosphere and delicious food!!|5|I really love this place I have taken a few different friends here for there first Indian food experience and they do not dissapoint. Love the Friday night belly dancer entertainment. Drink service is a little slow but besides that I have no other complaints and will definitely be back soon.
April 19, 2015|Great family meal|5|Delicious food, drink and service, as always. Brought my son for first time, he loved it! My daughter's second time, she loved it as well. We had appetizers (including Naan bread), curry dishes and my favorite, Lamb Biryani. Mango coladas and mango lassi!
March 28, 2015|Very Good|4|Good place. Very fun. Belly dancer was great. Food very good, but a little on the mild side. Next time I would make sure to tell them to make it spicier.
March 21, 2015|Great Indian, Great Price|5|It had been a while since we had indian food and this was really good. We went early and it was quiet. They offered me a wifi password to help get a uber cab.
March 10, 2015|GREAT FOOD|5|Their lamb chop kebabs are just wonderful. That item along with the mussels appetizer are excellent choices at India. Check it out...
March 6, 2015|Excellent Indian restaurant|4|Have been here several times and it never disappoints. Very good Indian cuisine and reasonably priced. Service is great. Had the chicken vindaloo (as usual) and top notch. If one really prefers a spicy vindaloo it must be specified which is actually a good thing for those that do not prefer default heat. The mango ice cream is outstanding!
February 28, 2015|Delicious Indian Food|5|Excellent food, great service very personable staff.
February 14, 2015|Wonderful spot for a romantic evening|5|The place is beautiful, the food amazing, and the service was very friendly. It's a great spot for a date. They have a fire place it's not to loud the lighting is dim so it's not overly bright they have a henna girl that will give u a free henna tattoo they have belly dancers it's a great place. It's my new favorite place
February 14, 2015|Perfect Valentine's Day Spot|4|Although there was a snow storm outside, we braved the weather to make our 6 o'clock reservation at India for Valentine's Day. They seated us in the corner room with the wood-burning stove and it was perfectly romantic. I was disappointed that we couldn't stay to watch the belly dancing, but we'll check that out next time. The food and service were both very good. We'll definitely be back!
February 14, 2015|Nice dinner|4|Food was excellent as per usual. I like that they modify the traditional Indian dishes to make them healthier such as not using butter, etc. The service is always great, helpful, and accommodating. The prices are also very affordable for the food you are getting. Will be back.
February 10, 2015|Never disappointing|5|Went to India again the other night and the meal was awesome. The atmosphere is always very pleasant andthe restaurant is attractive. I have been many times and have never been disappointed. It will continue to be a place i will always go when I want to treat myself or a member of my family.
February 6, 2015|Great wait staff and fun ambiance. Our a...|5|Great wait staff and fun ambiance. Our appetizers were delicious, and the entrees (lamb chop kabob and chicken masala) were pretty good. Fun night!
Dined on February 6, 2015|Name Says It All|5|The name of the restaurant, Indian, says it all. This was the most delicious Indian food we've ever eaten - hands down.
February 6, 2015|Fabulous Experience!|5|Everything about India restaurant was terrific! We started with the variety bread basket (which was huge) enjoyed the Vindaloo chicken/shrimp as the main course which was nice and spicy and finished with the lemoncello cake which was soooooo moist and yummy. Add a few glasses of wine and a delightful server and we had an excellent evening out!!! looking fowrard to returning!
February 1, 2015|Wonderful service, food and ambiance.|5|We went to the India Restaurant for the first time only last week. We actually returned 3 days later, it was that good.Good choice for service, food and general ambiance. The management and staff are welcoming and efficient.
January 29, 2015|Great food and friendly staff|5|I've come here repeatedly because the food is fantastic and the staff are all very nice and friendly. They recognize me as I come in and they try to put us at our regular table if it's available.
January 28, 2015|Wonderful ambiance....sat right in front...|5|Wonderful ambiance....sat right in front of one of the multiple fire places this time and was nice and toasty. Food here is NEVER a disappointment. On most occasions, I cannot finish my dish and take home leftovers that, although are wonderfully flavorful at the restaurant, are even better reheated the following day!
January 24, 2015|Saag peneer is to die for!!!|5|Took my wife here for her birthday and she loved it . From the belly dancer to the amazing dishes and the cheese cake they made her as a little birthday cake they hit this big out of the park !!!!!
January 13, 2015|Great Lamb|4|My fiancé and I love lamb, and cannot resist their lamb chops. Coming from a different culture ourselves, we look forward to eating Indian food at the restaurant. Their salad is delicious, and their sides are always fresh. Smiling waiters and happy hostesses complete our experience and always make our trek to this part of town enjoyable.
December 31, 2014|Great Food|5|We have been going to India for many years and have never been disappointed. Food is always consistent and fresh. There are plenty of items on the menu for non curry lovers. They will gladly adjust the spice level of their dishes if you like. Service is excellent and prices are reasonable.
December 31, 2014|New Years Eve Brunch,|4|Great menu, lots of choices. We liked the buffet choices! Some of buffet items could've used pre-heating before placed for consumption. Otherwise, it was all tasty & appropriate. Service was very good, and waiter was well-mannered. Recommend this place for families, or couples.
December 1, 2014|A nice change of pace.|4|India provides a broad assortment of Indian specialties. The food is consistently good, and the service is always friendly. While not haute cuisine, one can rely on experiencing varied tastes and textures that invariably delight. Not everything tastes of curry which allows a broad expression of Indian cuisines. Vegetarians have lots of options, and personal, I have always enjoyed the swimming pool sized basic margarita. Our grand kids love the mango lassis. Prices are very reasonable, and there are many frequent dining discounts.
November 22, 2014|First time|5|It was a great experience. The staff was outstanding. It was quiet. We were seated near the fireplace which was really homey. I enjoyed the food and the drinks! The decor of the restaurant was awesome! I will definitely visit again soon!
November 21, 2014|I liked India Restaurent. However, this ...|4|I liked India Restaurent. However, this was the second time, the waiter(each time a different one) pointed out that we finished our plates. While I think it might have been meant as a friendly comment, I found this slightly rude. It really makes me consider going back there.
November 8, 2014|Charming Place To Dine|5|The service was excellent and our waiter was knowledgeable about the menu and explained the ingredients and taste we could expect from the various dishes. There was entertainment in the restaurant. There was a dancer performing ethnic dances to indian music. The food was excellent. My dinner choice was the duck. I highly recommend it. Dessert was also great. I enjoy a nice strong cup of black coffee and they had coffee that totally satisfied my taste. I normally will not eat kale in any form but the kale salad at India has made me a convert. Being a Saturday night the restaurant was very crowded yet we never felt neglected or had to wait for service. They certainly have their act together and I am looking forward to a return visit there.
October 25, 2014|First visit of what is will be many|5|We had a fabulous time, the food was great as well as the service. Highly recommend.
October 18, 2014|awesome experience|4|Good dinning, exotic ambiance. Nice waitress and nice belly dancer, overall a plesant night
October 11, 2014|India at its best|5|This was our first visit, although our daughter had eaten here before. I can say with certainty that we will be back.
September 27, 2014|Great Indian Food|5|Consistently great food; Kabobs, Vindaloo, Lamb Appetizers and varieties of Nan make for an excellent dining experience. Two different outdoors settings. In front so you are part of the restaurant and can people watch and in back where it's very peaceful. Belly dancer provides entertainment. Service can be a little spotty depending on server and number of diners.
September 26, 2014|added spice to my life!|5|It was like I traveled to India! Belly dancing, Henna tattoos (done for free, you pick your own design!) and spicy food. We got to sit outside and there were swings instead of static chairs - definitely added uniqueness.
September 7, 2014|A perfect afternoon feast|4|My friends and I so enjoyed the lovely atmosphere, helpful and attentive service, and the delicious buffet that allowed us to taste foods we might not have otherwise tried. We'll make India a regular gathering spot.
September 2, 2014|Great place|5|We went on a tuesday, so we go 50% off entrees! The food here is delicious, I got the charbroiled chicken with sweet potatoes. The ambiance is also great, inside and outside, it's very romantic. Will definitely be back again.
September 1, 2014|We were blown away by the quality..|5|My wife & I have been to many Indian restaurants, but were caught off guard at how good the food was at this one was. From the excellent customer service to the owner stopping by to see how we liked it. It has atmosphere, high food quality and fantastic customer service. I could not say enough good things...
August 23, 2014|We ate here aug.23 for my daughters birt...|4|We ate here aug.23 for my daughters birthday. The food was all very interesting and flavourful, and you can request the level of spiciness for anything you order. Our server was great. Our girls were very entertained by the Bollywood movie playing on the big screen.
August 19, 2014|Great food and wonderful service. Will d...|5|Great food and wonderful service. Will definitely visit again!
August 16, 2014|Deliciously Good|5|We've dined here before--but took my parents for the first time on Saturday night. It was their first experience eating Indian food--and even my dad who is notoriously unadventurous with food, completely enjoyed! My mom who is very carb conscious loved that she could replace the rice with the Kale and Cucumber salad with her curry. My dad and I enjoyed the Biranyani (and I'm pretty sure I just spelled that wrong), while my husband enjoyed the lamb kabobs--we even ordered off the Doggie menu for a little treat for our furry friend who was at home! I think he enjoyed his chicken and rice too! Really a treat for the entire family!
August 13, 2014|Very Nice Experience|4|Although a little on the louder side, volume was very typical of an after work crowd in an upscale eatery. My waitress was superb, and I didn't notice anyone perturbed about bad service. I love Indian cuisine, and this place didn't disappoint with their curry dish. I would definitely recommend it, and will go back if I ever get back to Providence.
August 2, 2014|Good Food|5|Good food and if you can go on a weekend night you'll get to see the belly dancer. It was a good time had by all.
July 27, 2014|Birthday Dinner|5|"We had a most wonderful dinner at your restaurant celebrating my daughter's 16th birthday with 2 of her girlfriends and their mothers...a ""Girl's night out"". The food was delicious and the server (a lovely woman with a ?Spanish accent) was exceptional! We were so full we did not order dessert but were served a complimentary mango banana split with candles.....and a Happy Birthday Chorus sang to the Birthday Girl! We did manage to polish off the dessert!! We took a peak out in the patio in back and we are sure to try that next time....it was so beautiful with swing seats and beautiful flowers everywhere. Thank you so much for a fun evening out!!!! We will surely be back.....with the boys the next time!!"
July 26, 2014|Outstanding|5|Celebrated my birthday with my family. It was all around an amazing evening. We sat in the garden with half the table being a booth and the other having swings for seats. The food was spectacular, seasoned really well. We got Henna tattoos from a lovely young lady, we missed the belly dancer but will be back to catch the show (only during weekend for both) Dessert was scrumptious, definitely coming back. Thanks for the amazing attentive service and for being so warm and welcoming.
July 22, 2014|Good food, slow service|3|The food here is consistently tasty and interesting. Unfortunately, the service is hit or miss. During the last visit, it took five or more minutes before wait staff even greeted us, let alone bring water or other drinks. Best to go for the buffet, where one is not so dependent on prompt service.
July 19, 2014|Entertaining|4|I booked for the place with my fiancé, we arrived early and ended up needing the reservation which was nice. The manager or owner urged us to sit outside in their courtyard -- it was beautiful! You are seated either in a regular chair or a swing chair, there are many beautiful flowers around and a relaxing fountain, I would recommend sitting there on a beautiful afternoon/evening. We left earlier than we wanted only due to impending rain, but just as we left the belly dancer was coming to perform! There is also free henna painting inside. We did not order any drinks, but they seemed to have a good selection. The food came in very large portions, but for me the atmosphere stole the show.
July 15, 2014|Great, as always|5|We've been dining at India for a number of years now and never are disappointed. This latest time was superb, as always. The staff were attentive and efficient, the food marvelous, and the pricing extremely fair. We recommend India highly to all of our friends and acquaintances. A special surprise this time was a discount applied to all entrees on Tuesday through Thursday nights!
July 15, 2014|Great first experience|5|This was our first time dining at India. I had very little experience with Indian food. The ambience was great with beautiful outdoor seating. The waitress couldn't have been more pleasant and helpful. She helped us with our order and her recommendations were perfect! I started with a Pear martini that was very good. appetizers were samosas and a basket of naan breads( all varieties). My favorite were the ginger & honey and pesto. I chose the chicken masala entrée and my husband ordered the kebob platter. Everything was delicious and we will definitely be returning.
July 12, 2014|great food and atmosphere|5|Consider the restaurant a dining adventure, lived up to my expectations. Had never had Indian food so it was a very delightful experience. Make sure to request patio seating in the rear of the restaurant, a very beautiful location.
July 11, 2014|no|1|Not a good experience 2 nd time around the cook must have been different the first time out steak was tender and marinated lots of flavor this time tont hard cubes of steak overcooked and only 2 tiny cubes
July 1, 2014|Not as good as usual...|3|We came for the soccer special. Our original waiter kept mumbling so much we had to have him keep repeting himself. He eventually just abandoned us and other waitstaff in the restaurant just helped our table when we needed something.
June 29, 2014|Indian Restaurant Found|4|We have been looking for an excellent Indian restaurant and now have found it in India.
June 28, 2014|Great Little Spot|5|My wife and I loved the outdoor patio garden area. Tables were under trellises, and the seats on one side of the tables were swings. The food was excellent! The jumbo margaritas (20 oz) were too big. Next time we'll order one and share it. We love Indian food, and have been to many Indian restaurants. This is the best ever!
May 17, 2014|Great dinner|5|Food and service were fantastic. Cosmo was a little weird but I don't blame the restaurant for that; wine was good.
May 11, 2014|Mother's Day Brunch Buffet|5|Went in for a late-ish lunch on Mother's Day. Outside seating was very popular. We sat inside but right near the doors to the patio, which made for a pleasant atmosphere. The buffet food was excellent, as were the frozen drinks (I had the mudslide myself). Drink service was a little slow as they were busy, but overall the staff were very friendly and helpful and the food was great. Definitely recommend.
May 11, 2014|We had a great meal on Mother's Day. My ...|5|We had a great meal on Mother's Day. My wife grew up in England and she loves Indian food. Over there you find Indian restaurants everywhere. she grew up in a small village in northern England and there's an Indian restaurant right in the village center right next to the pub. I wanted to do something special for her on Mother's Day and this fit the bill.
Dined on May 11, 2014|Top notch|5|Good variety - always amazing service - great outdoor spot
May 9, 2014|Best Indian |4|So delicious. The naan is perfect, the currie dishes are my favorite. Apps are good. But I may be frequenting this place over the summer just for The mango colada!
April 29, 2014|Great food|4|I have been to India several times for dinner and my favorite dishes are: The spicy Biryani, the Sirloin Kebob and the Lamb Chops. All of them are outstanding. The meats, I order medium rare and the juiciness and tenderness of the meat is just crazy good. The Kale salad that comes with the kebob entrees is fresh, light and delicious. The Basmati rice is a great side to the kebobs. The service is nice and polite. Attentive and non intrusive. The decor is very soft and cozy with some Bollywood movies in the main dining area.
April 25, 2014|Never Disappointed|4|Have been on several occasion had family in from Texas and we brought them to India for their first time... they loved it - authentic- great menu choices- food delicious- - service was great- prices reasonable.....
April 20, 2014|Good authentic taste of the subcontinent cuisine..|4|Pretty good food, Good ambiance, an unassuming exterior leads to a good interior. Check out the outdoor dining area as well
April 20, 2014|Not bad|4|"Pleasant dining, comfortable seating. The service is attentive and friendly. The food is tasty but a couple items were overcooked when we went last time to the Sunday buffet. Time before they had a seafood special that was perfect. This is a tasty change of pace place for us we go to periodically. Try the alcoholic ""Tea"" , very good but practice restraint. They will sneak up on you. Wife likes the Mamosa's."
April 15, 2014|First Time Visit|4|Wife and I visited India on a Tuesday night. Service was a bit slow but waitress seemed to be waiting on many tables. Waitress was very friendly and overall atmosphere was very relaxing. Red Sangria was excellent as was Aloo Tikki and Lentil Spinach soup. Naan Pizza ad Aloo Gobhi were good but we'd probably try other dishes on the next visit.
April 8, 2014|Great food|4|I had the sirloin kebob and it was tender, moist and flavorful. Service was attentive and prompt.
April 6, 2014|Ok|3|The food was great, but the service was lackluster. Maybe its because I went there mid day and not during a night rush? Idk... our waiter was kind of a space cadet.
April 6, 2014|great restaurant|5|healthy food - tasty - we go there all the time - the favorite place to eat with my teenagers
March 14, 2014|Service and food were excellent,|5|Service and food were excellent, as always. It was a very busy night for the staff but they handled the flow well. We highly recommend this restaurant to all of our friends.
March 8, 2014|Amazing Indian Flavors in Providenc|4|My husband & I decided to look for a new Indian restaurant. We had heard about India, but had never tried it. Our experience was fabulous. The flavors were excellent, selections abundant. Our server was very good; he remembered our orders without writing them down...he was very attentive....our drinks came within 5 minutes of ordering and our appetizer arrived within 10 minutes in spite of the restaurant being busy. We arrived at 5 pm for dinner. By the time we left at 6 pm, many of the tables were already filled. We'll be back.
March 7, 2014|Consistent|5|Food and service is consistent. Service is genuine, with smile and food is delicious. Sangria is a little weak, that is my only constructive feedback.
March 5, 2014|Consistently good food|5|I tend to get the same thing and I've been to almost every Indian restaurant in Providence so far. The food here is consistently good and the flavors can't be beat. The chicken biryani is the best I've had in Providence.
February 28, 2014|Great for big group|4|We had a big group of old friends so we can get a little loud. This is a great place because we don't feel like we are interrupting other diners. It's energetic, we loved the belly dancer. The food was very good and the cocktails were delicious.
February 26, 2014|Great lamb chops!|5|In this attractive neighborhood restaurant we ordered the chef 's specials and had an excellent meal. The lamb chops were particularly outstanding.
February 25, 2014|Great food, great location|4|Located on Hope St in Providence, near Blackstone Blvd, this restaurant offers many great specials....like 50% off entrees on Tuesdays. Great food, great value.
February 14, 2014|didn't know what to expect|4|I wasn't sure if I'd like the cuisine but I ended up loving everything. The kabobs were excellent and the drinks were very good also, would highly recommend it.
February 14, 2014|Love India|5|The food is very consistently excellent, the waitstaff are attentive and professional, and the atmosphere is really nice. There was a gas fireplace by our table. Always cozy. Weekend belly dancing is cool.
February 14, 2014|We love this restaurant. It|5|We love this restaurant. It has delicious food thati beaufully presented. Staff is welcoming and attentive. It has a lot of atmosphere and charm. It is in my neighborhood bt aay feels like a special place. We loved the special crab and shrimp korma and chicken saag. The indian breads are a perfect compliment. Wonderful restaurant to celebrate Valentines day.
February 11, 2014|consistent|5|From the greeting and seating to app through dessert, consistency is a given. The food is excellent (especially the kale salad) and the signature cocktails pair with the food very well. I always recommend India and visit twice per month.
February 11, 2014|still the one|5|I have tried other restaurants but i always come back to India. The food is always fresh and tasty. Most of the dishes are healthy . And the atmosphere is awesome, this restaurant is beautiful. The servers are friendly and attentive. They also have a good drink menu with lots of variety.I would suggest this restaurant for special occasions or if you just want a different dining experience.
February 8, 2014|Great Atmosphere|4|This was my first time and I enjoyed it. The atmosphere was nice, the food was good and I got my first henna tattoo.
February 7, 2014|Our Favorite Dining Place|5|My husband and I absolutely LOVE the staff! They are always happy, have a great sense of humor and aim to please their guests! Plus, the wait staff have been there for a long time. You always see a friendly face and they remember you too. :) The menu offers a wide variety of food to please anyone's palate. It's not all spicey and hot. I love the Byriani with chicken! The food is superior! The cocktails are so good too! We enjoy bringing friends and family to this restaurant. The ambiance is excellent no matter where you sit. Inside or out you will love being here. The belly dancer is awesome and getting henna tattoos is really fun!
January 28, 2014|I highly recommend India Restaurant|4|"India Restaurant is among several ethnic restaurants in Providence that are true gems. Lovely ambiance, good food, wine and service at reasonable prices. I had not been in years and cannot yet comment on lunches, wine list, etc. I am pleased to have returned. It is great to have many vegan/vegetarian options. As their notable phrase indicates, India Restaurant will ""spice up your life!"""
January 18, 2014|Arrived on time, requested|5|Arrived on time, requested table was available and ready on a crowded Saturday night. Excellent food and served in a timely manor.
January 18, 2014|Visually beautiful restaurant but the fo...|2|Visually beautiful restaurant but the food wasn't appealing.
December 31, 2013|Delightfully Good|5|We found this restaurant while looking for a last minute News Years Eve option - and could not be happier! We arrived at 7pm, which was just before things got really busy. The menu was delightfully different, with Indian standards and unique items. Started with the Indian Nachos which were really tasty. Husband had the Lobster and Shrimp in Coconut Curry and I had the Duck in Tamarind Curry. Both were wonderful. Duck was perfectly cooked . Curry has beautiful heat. And I cannot say enough about the kale salad. Nirvana cocktail was addicting. Belly dancer was charming. It did get very busy, so out of respect for the other diners we did not linger. However, we will be back!
December 31, 2013|Repeat customer|4|"We have been to India Restaurant often. It is relatively small, but wonderful, quiet ambiance. It is kid sound turned off. There was a beautiful Indian movie the night we were there and we chose to pay attention. Otherwise it is not noticeable. Children are welcome and I have never experienced restless or impolite children. I am not sure of they have a ""kid's menu"". Now the important part......the food is awesome. The chef/s is very willing to adapt any dish to accommodate special dietary needs as possible. I have had multiple dishes and have enjoyed them all. My husband is a lamb saag person! India Restaurant is definitely worth a try."
December 24, 2013|A favorite spot|5|Love India. Have been there many times and the food is good and the service excellent.
December 24, 2013|Christmas Eve|4|Made reservations for Christmas Eve for 6. Great Food and lovely seating with a fireplace in the table area. Hot spiced apple cider was so good! Great vegan entrees. Everyone loved their food. Low carb entrees as well.
December 21, 2013|Fun!!!|5|Went w/ my girlfriends last Saturday night and we had a blast! Great food, entertainment and love my free henna tattoo!
December 17, 2013|Favorite restaurant in Providence|5|India is a wonderful restaurant. The Peppered Duck in Tamarind Curry has become my all time's favorite. My husband loves their lentil soup and garlic naan. We tried the Swordfish Kabob for the first time recently, and it was absolutely delicious! Our favorite spot in the restaurant is by the fireplace next to the French doors, but in the summer, the outdoor seats are converted to swings! How fun! This is a must go restaurant, highly recommended!
December 1, 2013|Definitely go on the weekend|4|Definitely go on the weekend for brunch. Tons of choices and something for everybody.
November 30, 2013|Best of India!|5|Lovely ambiance, great food and friendly staff! The naan was solo good and the duck and lamb dishes were unique and tasty!
November 23, 2013|Love it!!|5|I always have a excellent experience when I visit India restaurant on Hope Street in Providence. The staff is very friendly and remember you! The food is delicious! Henna is the best and the entertainment is great!
November 17, 2013|Best restaurant around New England.|5|Relaxed atmosphere, thedecoration takes an award as well as lighting, Denisse the host makes you feel at home. From the moment you walk in you get transported to the cultural riches of east, from delightful music to delicious dishes, knowledgeable staff that knows the food's in and outs and what to suggest based on the client's preference. The menu is magnificient with many delicious choices, from grilled meats to curries (spiced stews but they can make it less spicy or more spicy if you'd like) The duck in tamarind curry is a home run, and so is the kale/cucumber salad. I was treated like the most important person in the planet, I was fed like a king in a beautiful environment while listening to great middle eastern and indian music.
November 15, 2013|Great food|5|Around 45 dollars per person (including 1 drink and tip)
November 9, 2013|India - on a whim|4|It seemed my girlfriend and I ran out of ideas, so we decided on India. She'd been a few years back and I'm glad she came up with this idea. Our 8:00 reservation had us seated by 8:15; the waiter was very knowledgeable; (thankfully - I've NEVER had Indian food) and the food came out quick, hot and delicious. The belly dancer was an added feature that we both found entertaining. I'm looking forward to going back.
November 5, 2013|Get the seafood offerings|3|Get the seafood offerings as they are really special but what suffers here is the classical India cuisine as its just not up to par when it comes to seasonings. For example, India serves the worst and chewiest naan bread I ever had which is completely inedible when it gets cold. Conversely, the ambience is better than most Indian restaurants as it leans to the upscale.
Dined on November 5, 2013|Delicious|5|Great meal at a great price. Service was excellent and the food was all so good.
November 2, 2013|Wonderful and unique Indian food|5|This is a beautiful restaurant--great decor and laid out in a way that almost every table feels private. I had a truly wonderful dish for dinner--duck with tamarind, hazelnuts, and figs--SO good!!! And they serve slice and roasted sweet potatoes as a lower-carb alternative to rice--so good for carb-counters. (You can get rice if you wish.) A kale and cucumber salad that comes with the dinner is excellent--and I rarely like kale.
October 18, 2013|Always perfect!|5|My husband and I enjoyed another delicious dinner at the India in Providence. The mussels are the best I've ever had. The service is exceptional!
October 13, 2013|Always excellent|5|I've never had a bad meal at India and the service is always excellent. My favorite dish is the lamb biryani, but I also enjoy the many curries. And naan bread! The margaritas are tasty and very large! The waitstaff is very attentive and friendly. We were running a little late, but they held our reservation for a much desired table by the fireplace! Another great dining experience.
