Review Title|Review Date|Review Score|Review Text
September 20, 2014|food good, atmosphere not good|3|They have redone the interior of the restaurant. Previously it was pleasant with a feeling of quality, nice tables, 4 tops (square). they put in a bench along the wall and have two tops lined up against it. I assume it is to give them flexibility for parties. All the tables were two tops. The bench was uncomfortable and the wall art blah. Service was good. i ordered a Tanqueray 10 martini. Good. the bill came and it was broken out as $11 for Tanqueray, $2 for martini pour and $1 for ordering it dry!. I questioned the dry when i got the bill and they took off the $1. Why not just charge $13? Even that is a bit pricey for the size received. Food was good. Cod and Risotto. Nothing left to take home.
September 11, 2014|Always good|4|Small menu but always able to find something I like. Food combinations are unusual but again very pleasing. Very nice wine list. Service is extremely pleasant.
September 7, 2014|Great Sunday Night Supper|5|Cook and Brown has a special 3 course family-style supper on Sunday nights. We tried it this week and it was great. They are flexible about what they will serve, asking you if you have any allergies or foods that you don't want to eat. One of our party is a pescetarian so they served us a fried oyster appetizer and fish entree. I highly recommend going to Cook and Brown for Sunday night supper. They also have interesting wines and outstanding cocktails.
September 6, 2014|Good food hot environment|3|The food was delicious! My only thing I'd change is I'd have them buy fans. They said that the AC was fully cranked up, but both my date and I were sweating throughout the entire meal. I still like the food but we were definitely having to drink a ton of water and even put ice on our skin just to cool down.
September 6, 2014|Too Hot!|3|Without air conditioning, it was difficult to enjoy the meal. Menu selections were made with the oppressive heat in mind and that felt limiting. Food OK.
August 16, 2014|Aug 16|5|We had another wonderful meal here. Attentive service. Inventive craft cocktails .The bartender aims to please. Locally sourced food. The menu changes often. A real Plus.
August 16, 2014|Great cocktails|5|They always deliver a great, seasonal cocktail list. Love them.
August 8, 2014|Amazing!|5|Our dinner at Cook & Brown Public House was fantastic. The food was absolutely delicious and the ambiance was great.
August 2, 2014|Once is Not Enough!|5|We have had the pleasure of eating at Cook & Brown twice in two days! Different visiting friends wanted a special meal; C & B gave us exactly that! All eight meals were presented with a flourish by friendly waitstaff who were prompt and professional. I enjoyed two appetizers one night: smoked bluefish and potato fritters (crispy out, smoky/steamy in) and fried squid (fresh, perfectly cooked). Next night it was corn and smoked mussel soup (very fresh, popcorn and tomato garnish!) with a side of beets & horseradish (surprisingly yellow beets!). Others had steak tips, (which they would not share), steamed mussels with cider (not a scrap left) grilled corn on the cob (looked tasty). Drinks (creative and tasty), beers & wine, all excellent.
July 29, 2014|Meh|3|"Out of just a few menu options I chose the gnocchi with ""carrot top pesto"" but was served a very fennel-heavy dish (think licorice) with six or seven huge chunks of gnocchi the size of strawberries surrounded by pickled carrots and crushed almonds. On the whole very dry and there was no mention of fennel on the menu or I would've known to avoid it. Disappointing dish and everyone else at the table reported feeling pretty ""meh"" about theirs."
July 23, 2014|Good first time visit|4|I recently ate at C & B with a friend. The rotating menu had many items that all looked great. I had the pan seared cod, which was tasty. It was served in a light chowder-type broth with some small potatoes and a small dice of some other veg. My friend had the C & B burger, which was delicious. The fried squid appetizer was excellent. Friendly service and a cool, casual vibe made a nice outing.
July 17, 2014|Another great dinner|5|We hit C&B for Providence restaurant week, and once again we came away happy. Bit of a heavy menu for summer, but the lamb rillettes and pork bun appetizers were undeniably tasty, and the mussels & cod cake entrée seemed like light fare next to them but was equally good. (The bluefish fritter appetizer we always get was a knocked hit yet again). Good thing the portions weren't huge, because we tended to polish off what we were given. The confit chicken was the exception - it was so rich it was hard for our ladies to finish their plates, but every bite was bliss. I highly recommend having the bartender's choice for a drink, too - we did it again and were thoroughly pleased with our astringent, lime-cilantro, curaçao-infused concoction.
June 27, 2014|cook and brown|5|i love this restaurant and was so glad to discover it the first week i moved to providence several years ago. they have excellent cocktails and a delicious brunch--perfect for anyone looking for a sit down after the summer farmer's market in lippitt park. dinner is also very good, with a frequently changing menu according to the season.
June 8, 2014|Great Find|4|We had never been to this part of Providence and was very pleased with our dinner experience at Cook & Brown. The food was excellent as well as the service. We were early for our dinner reservation so we took a walk at the park across the street. That was very nice also. We'll definately return to Cook & Brown during our next visit to Providence and explore more of the Hope Street district.
June 6, 2014|Portions|4|The half size portion of the pasta was a bit small, but tasted really good.
May 22, 2014|Superb|5|We do not dine out often, usually preferring our own cooking at home. Every once in a while we will go out and splurge...and meet disappointment. Not at Cook & Brown. Cuisine there is smart and inventive. Handmade gnocchi is not glopped with sauce ruining its delicate textures, but thoughtfully tossed with pistachios and grapefruit nuggets (really! it works!) adding to the jazzy texture. Broccoli rabe with breadcrumbs: simple, fresh, spot on. Smoky pork/beef ragu that is densely flavorful. Everything is serving in an unpretentious manner by knowledgably informed wait staff. Could not recommend this restaurant highly enough.
May 21, 2014|Disappointed|1|"On a recent Wednesday night, two friends and I made our first visit to Cook & Brown. We had made reservations weeks in advance for a 5:30 pm dinner - they opened at 5:00. We were told that that 3 of the 4 side dishes on the menu were ""sold out"". This left only roasted beets as an option. After all I had read on previous reviews about the fresh local ingredients, I was very disappointed. More so since I had arrived early and had time to stroll the Farmers Market adjacent to the restaurant at Lippit Park. I wanted to suggest that the cook should go get some potatoes at least. We did not stay for dinner."
May 11, 2014|Neighborhood gem|5|Fantastic brunch at a very reasonable price. The best home fries I've had in years. Probably the best scratch bar in Providence. A super talented crew makes every visit great!
April 5, 2014|disappoimted|2|Could have been much better. An expensive restaurant run by people who do not understand the quality or experience necessary in running an expensive restaurant. Not bad.....but disappointed that our experience was not that good.
April 5, 2014|Alaways a great night out for dinne|5|Always great food and service. Extensive wine list. You have to be a wine connoisseur to follow it but the waiter and waitress are always very helpful. Have been there a number of times and have always had a great meal and a great experience.
April 4, 2014|Unique and lovely|4|My boyfriend and I had a wonderful meal last night. Like last time I was seated in the best table (all windows, up front). I'm very flattered to have been seated here twice. The place is actually quite cavernous and the more recessed tables aren't as charming. The opentable menu wasn't up to date, which was unfortunate because I was looking forward to ordering the monkfish (which, in all fairness is going out of season now). The food wasn't as sublime as I remember but it was nonetheless very good. The highlight was the parsnip soup, which I enjoyed a great deal, as well as a unique wine from grapes harvested in the rich volcanic soil of Sicily's Mt. Etna.
March 29, 2014|beyond exceptional !!!!!|5|this is our favorite restaurant in providence !! food is superb ,the servers and staff are wonderful !! the bartenders deserve special praise on their own. The very unique cocktails they are mixing up are exquisite !! you can tell the whole crew is proud of what they serve and that makes it an all around great experience. the menu is always changing so each visit is like a new experience! thank you Cook and Brown for another great evening !!!! kudos to chef Nemo ,one of the best !!
March 6, 2014|The service was excellent.|3|The service was excellent. Wines by the glass were very limited, and there were no California or other American wines at all. Menu was also very limited (4). The Bibb salad was delicious. The ambience was not great. The lighting is very poor.
February 19, 2014|Wednesday Burgers, Beer and Bourbon|3|This review is only really for the $20 burgers, beers and bourbon special on weds night. And yes, you get both beed AND bourbon. The burger was delicious, perfectly cooked, beef that is tender and well seasoned and comes with a side of chips (actual chips, not fries). This is a great deal! I have been to C&B for regular dinner and brunch before as well. I wasn't too impressed by the dinner but brunch was good. I will definitely be returning for dinner as the menu does change and perhaps I went on an off day. Also they have AMAZING craft cocktails!
February 14, 2014|Did not live up to previous visits|2|"The wait for our reserved table was too long so we took seats at the bar. The bartender was excellent--cheery, and accommodating. And the cocktail, the 'Frenet Me Not,"" was well balanced and delicious. But the kitchen was so backed up that our dinner stretched over three hours, and not a single dish was a real winner. The uni custard was relatively flavorless, the pasta overcooked, the short-rib dish too dark and rich (braised meat, crispy chips AND sweetbreads?!). The meal was not without its brighter points--The Beets, Pork Torchon, and Fluke (which I believe had been switched to Scallops) offered thoughtful, often tasty bites, but still suffered from errors in cooking, balance, or general flavor. I know this chef and kitchen are better."
February 14, 2014|I was very excited to go to|2|"I was very excited to go to the restaurant, but we had a pretty terrible experience here on Valentine's Day. First, we had a reservation, but still had to stand awkwardly at the packed bar for 15 minutes before getting our table. Then it began - 2 and a half hours of waiting. Waiting for our order to be taken, waiting at least 30 minutes between each course if not more. Worse, several courses were lackluster and seemed to be thrown together. I think the kitchen was extremely overwhelmed. When we got there, the Valentine's special steak was already sold out, probably because the special menu was less than exciting. My ""ricotta cake"" dessert tasted like someone cut up some store-bought angel food cake and tossed it on to a spilt fruit cup."
February 14, 2014|Valentine's Pre fixe|2|Even with only three options for dinner, the service was very slow. Reservations were being seated 40 minutes after their reservation time. At one point, more than half the tables had no food. The table next to us, who ordered steak, waited 2 hours for their entree. A mushroom dish was flavorless but flabby and slimy. The food overall was fair to bad. Even the fresh bread was so tough it was difficult to bite through while maintaining my table manners. And one would think that for a dinner that cost $150 for 2 we would be provided with enough butter to cover at least one piece of bread and not have to sink to arm wrestling over the tiny pat of butter. The wine, however, was excellent, which prevented the evening from being a complete loss.
February 1, 2014|Great meal, fantastic service|4|The food at Cook & Brown is amazing. The portions are just right and the flavors will bowl you over. Do not leave without trying the rice pudding with salted caramel for dessert. As for the ambiance, the bar and restaurant area is one big open room. The noise can be a bit much when the place is nearly full, like on a Saturday night. But the wonderful food and excellent service makes up for the noise.
January 25, 2014|I am always in search for|5|I am always in search for a great nearby restaurant that serves an interesting menu using fresh ingredients and local flavors with out costing a fortune. Brown and Cook reminds me of the interesting neighborhood restaurants nestled in Russian HIll in San Francisco. A place that you could dine at a couple nights a week and never get bored with the menu or go broke. The food was excellent. The staff was very knowledgable and the owner Nemo is very involved in your dining experience ready to answer any question you may have or make a great recommendation.
January 17, 2014|Great find.|5|Excellent food, excellent service, can't ask for much more than that.
January 10, 2014|We'll be back!|5|"Delicious and definitely ""fit for foodies"", but not too pretentious either. Original dishes and great cocktails!"
January 7, 2014|Get the rice pudding!|4|My friends and I went for Restaurant Week so that we could try great menu items at a discounted price. The service was fantastic, but we were the only people in the place (chalk that up to the Polar Vortex?). Everything was delicious, but I wasn't awed by anything but the salted caramel rice pudding. All four of us agreed the pudding was a religious experience worth going back for.
December 31, 2013|A very Happy New Year|5|We picked this restaurant because of seating availability on the busy New Years Eve. We were pleasantly surprised to enjoy attentive service and delicious food on what can be a very busy dining day. We will be back soon.
December 13, 2013|Overall good|4|No complaints, except wish the waitstaff was a little more attentive.
December 7, 2013|Elegant food, casual atmosphere|4|This is a neighborhood gem that is also worth driving to if you don't live in the neighborhood. The casual environment with its busy bar is very comfortable and it belies the fact that the food is so thoughtfully prepared. Our server was quite knowledgeable and friendly. The wine list is a bit thin (I'm partial to California wines), but the cocktails are such a hit that I gravitate toward them instead every time I dine there. Cook & Brown is a very enjoyable dining experience.
November 22, 2013|I almost hate even writing|5|I almost hate even writing this review in fear that Cook and Brown will get even more popular. This place is all about the food and the alcohol. Bartenders are mix masters and create amazing drinks. Food is for true food lovers who can appreciate flavor profiles and combinations. Already looking forward to going back soon.
November 22, 2013|Delicious and Brave|4|I dined with a friend on a Friday night--not our first time at Cook and Brown. The menu is small and adventurous, designed by a creative chef, and different every time you come. We shared everything and the friendly wait staff made sure we had enough plates and extra flatware for the Hubbard squash soup, a light fresh greens salad, the very naughty crispy pork belly with lentils, the loin of pork with beans and baby turnips (or were they radishes?) and a generous bowl of creamy rice pudding smothered in a salted caramel sauce. Everything was delicious, but the rice pudding made us swoon. My friend loved the hard-crust bread. I wasn't so crazy about it or the hip-hop music I could hear just under the diner's voices, glad it wasn't loud.
November 2, 2013|nov2|5|Great meal, ambiance with fantastic out of the ordinary cocktails. The noise level just at the acceptable level for us older folk with hearing issues.
October 26, 2013|A fine setting for conversation|4|A friend recommended Cook & Brown when I asked about a good place for dinner and conversation and it turned out to be ideal for that purpose. The service was exceptionally considerate and helpful and the menu was varied and interesting. I would return there for similar reasons whenever in Providence again.
Dined on October 19, 2013|Great cocktails, food|5|"Perhaps one of the best bartenders on the east coast, go for the ""bartender's choice"" option. Great neighborhood place, could even be worth driving a bit out of the way!"
October 9, 2013|Great staff concerned with|5|Great staff concerned with your dinning experience. Willing to make sure the food is to your liking and will redo it if it is not. Fun tasty cocktails, nice wines and really good food.
September 29, 2013|Mixed|3|Mixed review: 3 of our diners elected the chef dinner. The let it be known they are vegetarians except for fish, which they do eat. Appetizer was excellent. No one liked the main course of fried fish. ALso deep fried was the broccoli and part of the appetizer. Vegans tend be health conscious and I think it was too much fried stuff. Our 4th diner had steak, found it uninspiring but acceptable.
September 10, 2013|Unique setting. Low key alternative|4|Unique setting. Low key alternative type environment. Delicious food.
September 5, 2013|What a Dissapointment|2|I had visited this restaurant about three years ago and really enjoyed it. I decided to meet a friend here and what a HUGE DISSAPOINTMENT it was. The food was terrible and not what I remembered from my last experience. It appears as if the restaurant was managed by new owners or a new Chef. Definitely a place I would not visit nor recommend again. I'm extremely dissapointed at my experience here, after a great visit three years ago, I leave with a bad taste in my mouth, unfortunately!
September 1, 2013|Slipped a little|3|Entrees were lack luster and the flavors bland. Desserts consistently excellent.
August 31, 2013|Good Food|3|The cocktail drinks were normal good, nothing special or unique. The food was also good, but nothing out of the ordinary, so much that I do not recall the name of the plates. It is good food, but there are definitely better options in the same range around Providence.
August 24, 2013|Reliably very fine|5|I visit Cook and Brown fairly often since I live in the neighborhood. The food is always delicious and is often inventive. The bar manager is superb; I always name a main ingredient for my drink and ask her to improvise; the result is fantastic. My friend had a fabulous cosmo that redefined what can be a pretty boring, watered-down drink. My one wish: that one vegan option and one additional vegetarian option (there's always just one) would appear on the menu. A chef as creative as the one at C&B can do amazing things without using flesh! There are a lot of us vegetarians around these days, and some restaurants have more veg offerings. Still, I'll be back at Cook and Brown. It's too good to miss.
August 23, 2013|Fantastic|5|I took a friend who was visiting to dinner there this past weekend. The menu may be small but it was delicious. We split the the mussel appetizer (which was delicious!) and I had the ricotta gnocchi. It was amazing! The wait service was pretty good as well, though I thought it took awhile for our drinks to come out, given the number of people in the restaurant. However, that was a minor inconvenience. Overall we had a fantastic time and I wowed my friend with a delicious dining experience.
August 23, 2013|ook & Brown Public House is|5|ook & Brown Public House is great option to all the same old Providence places. This is better than most and a real foodie find... Worth the short ride out of downtown and away from noise of Atwells Ave
August 3, 2013|Spectacular from Top to Bottom|5|My husband and I happened upon Cook & Brown while on vacation and couldn't have been more pleased. Every facet of the evening - the decor, the food, service, drinks, menu options - EVERYTHING was wonderful. One of our favorite things about the restaurant was that the passion for innovative yet delicious food and drink was evident, and the atmosphere of the entire restaurant radiated comfort and warmth. I look forward to returning!
July 20, 2013|has become our favorite restaurant|5|has become our favorite restaurant !! the food is outstanding!
July 20, 2013|I actually expected a bit more|3|Having read many good reviews, I was expecting a place with a more intimate ambience, and a bit better food. What one finds is a simple dining room, with hardwood floors, and simple butcher block dining tables. All of the hard spaces lead to somewhat elevated noise levels. I also thought the prices were a bit high for the quality of the food ($10 for a small bowl of corn soup was ridiculous, although it was quite tasty). The cocktails we had were mediocre as well, which was a disappointment based on the way the place is known.
July 17, 2013|Tasty as always|4|We've been to C&B many times, and the food is always top-notch. One of us had the Restaurant Week meal, the other ordered off the menu, and both were terrific. The Bluefish fritters with the horseradish aioli barely stayed on the plate, and our daiquiri was a deliciously alcoholic version of the Yacht Up soda beside it. (The Rosita we ordered later, however, was a bit on the alcoholic side - kind of like drinking jet fuel). The Fried Chicken and Bolognese plates were also amazing - you've never had such crispy, juicy, melt-in-your-mouth fried chicken. The side of greens was too bitter, but the grits and sweet pea slaw were eye-opening. One note about our Wednesday night dinner was that service was a bit on the slow and confused side.
July 7, 2013|beyond my expectation|5|I arrived 6pm Sunday, but there is not many customers. I don't really know the menu before going there and hear the suggestions. I ordered chicken liver pate, swordfish and lemon tart, and taste of food is beyond my expectation. I shall definitely visit Cook & Brown again.
