Review Title|Review Date|Review Score|Review Text
November 17, 2015|The service was great and our server was...|4|The service was great and our server was very helpful and attentive. Our meal was prepared perfectly and we would definitely recommend it
November 15, 2015|Delicious food|5|The salmon burger I had was very delicious, as were the fries! All of my friends were very happy with their meals. We also went last year and the year before (during the literacy convention down the block) and the food was consistently good! They are very accommodating, and didn't mind giving each of us a separate check.
November 6, 2015|Great steaks|4|We dined at Schula's 347 recently and enjoyed the Filet Minon and blackened steak tips. Both of our meals were delicious and cooked just like we ordered them.
October 24, 2015|NICE EXPERIENCE|4|we visited the restaurant in providence to celebrate our son's 14th birthday. when I made the reservation I did not realize that it was not the same type of Shula's that we visited in Orlando last winter. this restaurant was very casual and not as fancy, which we were expecting. However, the waitstaff was wonderful and the food was good. The steak was a tad overdone by still ok. I had the tenderloin medalions which I think were overpriced. At $28 for 2 pieces of meat, it left much to be desired. The desserts were very good. We had a nice evening and enjoyed it. I think that next time, it may be more of an appetizer and drinks before a show type of restaurant.
October 11, 2015|Nice Place|3|Arrived on a Sunday Night for dinner with my son. We were seated promptly and then greeted by our server who was very personable and guided us through the menu. Delightful wine menu. We enjoyed the fried calamari strips which were fresh and among the best we have ever had. Dinner service a bit of a hiccup as my son's filet mignon arrived mooing. Took us a few minutes to flag down staff and our server arrived shortly thereafter and took the steak back to kitchen. We waited an additional 40 minutes for the steak to be reserved. When server realized the snafu she was extremely apologetic and had manger comp the entree and desert. Gracious staff and a restaurant we recommend highly.
September 5, 2015|Shulas Providence|5|What a great find, we have been here a couple of times and it's just as good as the first visit. Staff is overly friendly. We find it enjoyable and look forward to returning.
August 25, 2015|Everything was great from the waiter to ...|5|Everything was great from the waiter to the food and the menu. Always go there to eat before a show at Dunkin donuts center.
July 30, 2015|First rate!|5|We usually come for the steaks but everything is great. Very comfortable place, awesome food, great service. Highly recommended.
July 10, 2015|Food was very good and our server was ve...|4|Food was very good and our server was very attentive.
June 27, 2015|Nice Find|5|Was a great experience, will def. go back. Our water David was very attentive.
May 24, 2015|food and service were 5 stars!|5|The service was excellent, we definitely will return when able!
May 16, 2015|Very quiet on a non-event night|4|Was very surprised to see how empty the restaurant was when there's no event at the Dunk. Overall, food was very good. Not as upscale as the Shula's Steakhouse (which would be on par with Ruth's and Capital), but definitely a solid place for a carnivore looking for some steaks but more burgers and sandwiches. Burgers were amazing, probably the best I've had in the Northeast, and the other dinners were very good (filet medallions, fish). Desserts were also very good (in this case, the creme brulee and key lime pie were better than the dessert I had had at the full-fledged Shula's in PA the week before). Kind of disappointed how quiet it was - I know they do a great business when there are events going, but hope more people go and it stays because it is a definite sleeper in the downtown area and one I'll go back to often!
March 14, 2015|Shula's 347 Grill  - Highly Recommended|4|I have eaten at Shula's several times both in Providence and New York and have never been disappointed. The food is always excellent, the restaurant has a pleasant environment, and the servers are always ready to go out of their way to make my dining experience as pleasurable as possible. In fact, at another table the night we were having dinner, someone in the party received their meal cold. The server couldn't stop apologizing, took the plate immediately to the kitchen to heat it up, and offered the diner a free drink. I thought the free drink was a nice gesture to apologize.
February 21, 2015|Fair Experience|3|My wife and I come to Providence quite a bit for performances at the Vet. We like to try new places to eat. The food was good. The service was poor. A large party came in and I think our waitress forgot about us. I was a little disappointed with the experience. I don't know if we would eat here again.
February 6, 2015|Not up to par for the price|2|Wasn't what I expected. We got a bottle of wine, appetizer, two steaks for $160. It doesn't even come close to what you get at Capital Grille or some other places. If it was closer to $100, I'd probably have been ok with it, but the server also seemed to either have a cold or be getting over a cold. Plus, they were out of the bottle of wine we ordered. I never understand how restaurants can run out of wine that is on the menu. Basically, good but overpriced for what you get. Service and food quality doesn't match the price range they are aiming for.
January 31, 2015|Nice spot|4|Food was very good, I would return. My entree was excellent, I had the ribeye. The apps were very good, but the hog wings were a little over done.
January 24, 2015|Bring deep pockets for not so much....|4|Atmosphere was not what I was expecting. It's more of a bar/restaurant trying to be upscale. Food was a little pricy, the NY Strip I had was $39 and at the price I would expect a excellent stake,it wasn't. Good but did not meet my expectations. Overall I might go back the only thing holding me back is the pricing.
January 10, 2015|Great Steaks Good Service|5|My wife and I went here on my birthday and both had the Cowboy steak. It was prepared perfectly and was very good. It came with a vegetable and potato so not like most expensive steak houses. I would recommend it if you wanted a great steak.
December 31, 2014|Just average. Probably wouldn't go runni...|3|Just average. Probably wouldn't go running back. In that price bracket, I have had much better. Worth a try, but not a Favorite.
December 7, 2014|Good choice for post P Bruins game|5|We have been going to the hockey games for 3 years and knew of the restaurant and decided to try. What a pleasant surprise as we arrived early for our reservation time, and we were seated promptly. Also a nice surprise was the half price apps and drafts, which to my husbands delight included Guinness Stout. For an app we chose the crab cakes, which we split and were excellent. I had the filet medallions which were cooked perfectly, as I like rare, which came with mashed potatoes and herbed carrotsand my husband had the bbq burger. We opted to take a piece of the triple chocolate cake to go, as we had an hour ride home. This steakhouse/sports bar will definitely be a repeat visit as we have more tickets for this season, Where entrees included sides this was an excellent value. I also received a follow up call the next afternoon from the restaurant inquiring as to if they could have done anything else to make our experience better.
December 6, 2014|Great place for pre-event dining|3|Located across the street from the Dunk, you will not find a better location. The calamari was EXCELLENT. I will be back.
December 6, 2014|Catch it before the event|4|Food was great. The server was aware we were going to the concert right next door so they made sure we were in and out in time. We made reservations for 5:30 and were seated at 5:30 when we walked in. They did not rush us but still got us served and paid for before the show. If you are in the area check this place out. I am a Patriots fan but good food is good food even if it is from a Dolphin Coach.
Dined on November 8, 2014|Awesome food|5|I consider myself a bit hard to please when eating out. I absolutely loved the taco appetizer and my burger was the best I have had! Definitely recommend this place!
September 27, 2014|5 Star|5|Great find. Awesome food. It is inside of the Hilton but your parking is validated. The view and location is great. The decoration is outstanding. You'll love it.
September 21, 2014|Excellent venue|5|Knew Shula's existed but had never been until 9/21. Pleasantly surprised!!!! Our server was excellent and this made for an enjoyable meal.
August 1, 2014|Great Steak|4|The food was very good, the waitress seemed awkward, nice woman but out of her element. The ambience was like a hotel bar, not what I expected , Ruth Chris has a much more elegant style. This really isn't a special place to dine, probably because it's in a hotel and the dining room is like a corridor. The meal was good but the atmosphere didn't feel special at all, and the waitress wasn't secure in her dealings with patrons.
June 28, 2014|Good food and service|4|The restaurant was completely dead on a Saturday night. I don't know why because the food and service was very good.
June 20, 2014|Great location.. Attentive staff|4|Good food, attentive and friendly staff in a great location.. Matt our waitir was AAAA+++. Will definitely go back with the kids.
June 13, 2014|Just OK|3|"Schulas 347 aspires to be a top notch steakhouse, but isn't quite there. The service was very good, but the steak is not up to the level of other first rate places. My son and I both had the ""cowboy"" ribeye. Very tender, cooked med rare, but was pre salted a little too much in my opinion. It was good, but not worth the $38.00 price. I have had much better at Capitol Grille, and Ruth's Chris for about the same price. The steak was more like you would get at Texas road house type of place. Again, it was good, but just priced a little too high for the quality of the food."
June 11, 2014|Apparently when we checked in the hostes...|5|Apparently when we checked in the hostess didn't register on her computer we had made a reservation through you. We did in fact have a reservation and enjoyed our dining experience.
May 31, 2014|This place should be on everyone's list ...|5|"This place should be on everyone's list of the ""under $50 for 2"" restaurants."
April 29, 2014|typical hotel restaurant but food better...|5|typical hotel restaurant but food better. not much action /
April 11, 2014|Repeat visit and just as good..|5|Usually I shy away from chain restsurants in hotels, but this is a memorable exception. Friendly server, outstanding service, great drinks, interesting apps and perfectly prepared food. I will return and will not only recommend it, but will look for other Shula's in my travels.
March 21, 2014|Good for lunch|5|not very busy for lunch so we got in an out with ease. Burgers are awesome!
March 16, 2014|FOOD NOT THAT GREAT...GOOD WAITRESS|2|First time here. The location right at the Hilton and next to the Dunk makes it convenient to people in the area. We ordered the 8oz Filet Mignon and the 14 oz NY Strip...both medium, which means pink center. When the steaks arrived, they were more medium well...no pink center. The manager asked to cut into the steak to make sure it was to our liking, we noticed that there was no pink in the center...but we decided to just go ahead and eat them. They were not tender, not juicy. For dessert we ordered the Dulce de Leche cheesecake and the key lime pie....none of them were very good..... the dulce de leche tasted more like molten toffee than caramel. The key lime pie was very very sour...
March 12, 2014|Great steak & service|5|Had an amazing 16oz Cajun Cowboy steak, it melted in my mouth! Matt was a great server, very attentive and paired a wine perfectly with our meal. Looking forward to our next visit!
March 1, 2014|Portions Need To Be Larger|3|Great food and nice Ambience, unfortuately the Portion size has a lot to be desired for the amount your paying to eat here. Appitizers especially are very small portions, & so are the Non Meat dishes. One thing I found odd, no bread was served at this location. As far as the quality of the food goes it was excellent, just not enough of it. Being a Don Shula & Dolphins Fan all my life I really liked the memorabilia on the walls & on display. If your looking for a high end Steak House where you get the same quality of food but a lot more of it for the same prices, go to Fred & Steves Steak House at Twin River.
February 28, 2014|Reasonable prices and options|4|Shulas may be known for steak but this restaurant offers a variety of options other than steak. Their burgers are amazing as well as their seafood. And the chef selected sides are creative and delicious. I have sat at the bar many times to enjoy an ice cold beer and a burger but my last experience brought me into the dining room. I had the sea scallops entrée which I highly recommend!
February 18, 2014|Avoid it on a game night|2|The hostess was curt even though we had reservation. The food was slow coming out of the kitchen. The server tried to be attentive but also slow. They could not seem to handle the crowd on a PC game night.
February 16, 2014|Great Food after the game|5|Want to get a good dinner after seeing the Providence Bruins game. Made the reservation, and got right in. Food was timely, atmosphere was great. Service was prompt and witty. Portions were reasonable. Everyone had a great time!
February 16, 2014|Shula's Beats All; Best Steak !|5|Short and sweet...Once you have had a Shula's steak - Filet mignon, Sirloin, Cowboy or Porterhouse - you will never want or settle for anything else. Shula's steaks are by far more flavorful and tender. Pairings of fresh salad, baked potato, and fresh asparagus make for a complete and fulfilling meal. Complement your dinner with an excellent mixed drink or choose from a selection of reasonably priced wine. My wife and I are Big Shula's fans...try Miami, Naples and Providence: All are fantastic! Bon Appetit.
February 15, 2014|Perfect for a Romantic Date|5|This restaurant offers great food, great service and an energetic environment! Their prices are excellent for the quality of food and service which you are receiving. I highly recommend Shula's 347 Grill!
February 15, 2014|Enjoyed the food, not the noise|4|My wife and I decided to get away and go for an overnight to Providence. Since a few of the notable nearby Italian restaurants were booked, and we knew it would be snowing very hard, we decided to try Shula's at our hotel. We split a wonderful salad. I had the tuna and my wife had a delicious fish sandwich. We really enjoyed all of the food. It was also notable that a number of staff came over at various times during our visit. It was, however, not the relaxing dinner at a nice restaurant that we had expected. There had to be about 150 or more boys staying at the hotel for a hockey tournament. Unfortunately, a group of boys near us went from a little loud to bar-like rowdy. Anyway, we may return, but not for a quiet evening. dinner.
February 14, 2014|Shula's is a good steakhouse.|3|Shula's is a good steakhouse. With prices similar to other high-end steakhouses, Shula's is subpar in terms of service and overall restaurant energy. The food is similar to high-end steakhouses.
February 14, 2014|Delicious every time|5|Had yet another wonderful meal at Shula's for Valentine's Day! Steak and lobster outstanding. You can't go wrong no matter what you choose from their delicious menu. Can't wait to head back again next time we are in RI!
February 14, 2014|Review|5|Everyone at Shulas Prov. does a Fantastic Job!!!!!!!!!! Special note to Gregg, Craig, Devon a Big Thank You and Managers are all about Customer Service.
February 14, 2014|Great dinning|5|The experience was excellent dinner. Was great. Definitely a place to continue to dine at
February 14, 2014|Met expectations|4|As expected, food was good, as expected from prior reviews. Menu was just a bit limited but understandable given it being a steak house. Most impressive and I mean really impressive was the staff. From the maitre d to our wonderful server Andre, the level of maturity and confidence of these young professionals was really nice to experience. All very polite and respectful, Andre had a very nice disposition, was professional at all times and knew the wine list exceptionally well. It's easy for a less than stellar server to make the dinning experience very forgetable. While the food was very good yet by no means exceptional, we'd return as it was a comfortable, professional environment and this suggests very consistant quality of product
January 21, 2014|Great meal before a game|4|We were a bit late for our reservation due to weather conditions but they had no problem accommodating us. We ordered sandwiches for a quick meal before a basketball game and we enjoyed them very much! Good service and good food.
January 18, 2014|Great service|4|The service was outstanding. Food was cooked to perfection. The bernaise was cold and oddly flavored. The restaurant was a bit noisy. Overall good experience.
January 11, 2014|Great Steaks|5|My wife and I went here for my birthday and had the Cowboy steak. It came with two sides. The steak was cooked perfectly and the sides were excellent. We also shared a Arugula salad that was more than enough for two people. The waiter was very pleasant and helpful. If you are looking for a good steak dinner I would recommend it. When you consider the sides you get it is a fair price for a quality steak.
December 31, 2013|Service was very good. Good|4|Service was very good. Good wine list. Boneless buffalo wings were the same exact as Applebee's offers. Prime rib special was not very flavorful. Mashed potatoes were excellent as we're the carrots.
December 27, 2013|All hotel restaurants should be....|4|"All hotel restaurants should be this good! Very impressed. We were in a rush to make a performance of ""Wicked"" at the Providence Theater. Our waiter was totally on top of things and got us out the door in perfect time. We would return for sure if in the area again."
December 18, 2013|Good place to dine before|5|Good place to dine before attending a show nearby. Food was excellent, service attentive, and conveniently located in downtown Providence.
December 17, 2013|Everything just clicked!|5|Three of my college mates and spouses got together for dinner and a PC bbal game. This had been planned for about two months and despite the weather we forged ahead. I requested a round table for better conversation and it was provided ~ everyone stayed involved in the conversation. Most of us ordered burgers, they were served as requested and very good. Our waitress was very attentive, very patient, and there to answer any questions. We were enjoying ourselves so much we almost decided to forego the game. We would absolutely go again.
December 14, 2013|Good,restaurant, great food|4|Food was delicious. The service was a little slow. The room was a bit cold. Overall it was a good experience and I would go back if I was in the area. Very convenient for a pre- show dinner.
December 13, 2013|Service was slower than usual|2|Service was slower than usual and food was good but not up to past performance and certainly not worth the premiere steakhouse prices. Been there many times before and they can and have done better. Uncharacteristically noisey due to a young girls hockey team there. Wanted a quiet booth which matre d' obliged but hostess was going to seat us at a table near soccer team. We and matre d' fixed that but still too noisey. Wedge salad great and bigger than remembered from past visits. Wife's chicken Milanese not to her liking and covered with greens and said had she known, she would not have ordered a Caesar salad. My fillet was good but not great.
November 23, 2013|nice location next to civic center|2|went to dinner after a Jeff Dunham show at the DD center,very convenient & beautiful environment. Had a reservation seated right away and after 10 minutes finally the waiter came over and took the drink order, didn't see our drinks for another 10 min. after complaining to our waiter things got better and the food was good.
November 9, 2013|great location|5|we enjoyed the meal and the service, and the Dunkin Donuts Center is right next door: great meal, easy walk to the concert
November 9, 2013|Before The Dunk|5|Saw Elton John Show at the Dunk, booked a reservation online the day before, it worked out great. The place was mobbed, i think the staff was a bit overwhelmed but they handles it. It took about 15 minutes after my reservation to get seated, but the service was good and the food came quick. I great pre-show or pre-game stop.
November 9, 2013|Shiula's delivered - again|5|Another excellent dining experience. The restaurant called Saturday morning to confirm our reservation. We had a 6:30 reservation and were a few minutes early. The bar was loaded and the overflow was into the hotel, but we were seated immediately. Service was prompt, friendly, and professional. The food was excellent (entrees were the Seared Ahi Tuna and Chicken Milanese). It was a very busy night in downtown Providence with Water Fire, Elton John next door at the Dunkin' Center (we came for a pre-concert dinner), and Beer Fest. That did not adversely affect the service and quality of the food and the overall experience was what we have experienced in the past. Definitely recommended.
November 9, 2013|Hopping pre-concert restaurant!|4|We went there for dinner before a concert. The server told us immediately that the bar was slammed (which it was) and that the drinks will be a few more moments. We ordered the arugula salad which was HUGE. Thank goodness we only ordered one salad to share! My date ordered the filet mignon medium and I ordered the ahi tuna rare. BOTH came out well done! While we were in a rush, we felt we didn't want to pay the price for a bad meal, so we called the server over. Immediately, she saw that both meals were overcooked, and promised to have replacements out within a few moments. When the meals came out again, they were PERFECT and delicious. This is why I gave this restaurant a 4 stars, otherwise, it would have been a 5!
Dined on November 9, 2013|Great Experience|4|I probably could have given it a outstanding, but the dessert (carrot cake) was a little dry. It sounded like it was going to be this outstanding 5 layer cake, that really wasn't. The ladies had salmon and I had a steak sandwich. Salads and soup first. The meal was excellent and the staff was outstanding. Service was great. It works well if you are going to an event at the Dunkin Center. Short walk and valet parking at the hotel. Easy in and out. I would do it again.
November 9, 2013|Squashed seating|2|We have been to Shula's on a number of occasions and have enjoyed the proximity of the restaurant to the arena where we would be attending a concert or sport event. We always felt the food was very good, and this night was no exception. The service, was adequate. And generally the wait for dinner to arrive was always fairly long. However, on this occasion we had booked for a party of six and were never told that it would be difficult for them to accommodate us. Upon arrival, we were seated in a booth which was very tight and uncomfortable. It was not meant for six average adults. No effort was made to reseat us even as they watched two of our company struggle to stay seated at the open edge of the booth. We will not return.
November 9, 2013|Excellent service and food|5|Great place to have dinner before catching a show, love their steaks.
October 24, 2013|Great Restaurant|5|We enjoyed a delicious steak dinner recently and will definitely return.
October 6, 2013|Texas Roadhouse at a premium price|3|Great for a quiet night out. Steak was ok but not worth the premium price. Dessert was poor quality, size and also overpriced. Drinks and server were good. I felt I still paid too much and I had a coupon for a free entree. This is built for the Hilton guest on an expense account not the local diner. Free Parking for 3 hours was nice. Better to go to another steakhouse unless quiet is what you want.
September 28, 2013|Food was good. Decor is modern|3|Food was good. Decor is modern but comfortable. Don't know if it was an off-night, but for a Saturday (and a Waterfire night) it was VERY quiet.
September 22, 2013|Very Nice Experience|4|As usual, Shula's 347 was a great experience. The food is very good, the wines by the glass are intriguing and the ones I tried were very good, and the wait staff (which I counted at a least 4 people) were very attentive. I'd certainly consider going back again soon!
August 28, 2013|Great as always!|5|Awesome steak. My wife and I always enjoy coming here.
August 27, 2013|Excellent|5|The food was delicious and abundant. Which is a good thing. And I thank you for my Compliementary Birthday Dinner which we celebrated on my BD 8/27
August 6, 2013|Shula's in Providence|4|"Overall, the experience was good. We all had steak and the only disappointment was the ""Cowboy"" steak. Did not meet expectations."
July 27, 2013|Top Notch Steak|4|Been to a number of the big name steakhouses but Shula's has the best steaks!
July 23, 2013|Hotel surprise|4|Hidden within the Providence Hilton is this sleek, modern dining oasis. Quiet on weeknights, the bar offers a scenic view of downtown while the kitchen offers a number of apps, entrees, and desserts, that would satisfy a variety of tastes. This chain is noted for their high quality beef so you can't go wrong with a steak, burger, or ribs choice. There is also an extensive wine and cocktail list. Locals, we come here to celebrate birthdays or other special occasions. Prices are reasonable for the downtown area and the hotel has complimentary valet parking.
July 21, 2013|All around AWESOME!!!!!|5|Mike R. and Chris H. were spectacular!! Food was great and it was an all around great experience!!! Keep up the great work!!
July 12, 2013|solid experience|4|1st time visitor looking to take advantage of Providence Restaurant Week offer. No complaints here. The welcome, drinks, service and food, were all very good.
July 12, 2013|Great steak|5|Top-notch food and service. Very comfortable and inviting. Made my wife's birthday very special.
July 5, 2013|Everything about our dining|5|Everything about our dining experience at Shula's was perfect. The atmospher, service, and food all deserve 5 stars. The hosts and the servers were very friendly and accomodating. I can't wait to go back!
June 28, 2013|Quiet Friday night|4|"First time ever to Shula's. Surprised how few people where in the restaurant, although there were more people in the bar area than the restaurant eating dinner. The wait staff was good, although due to the lack of business, maybe a little too attentive to our needs? I ordered my steak medium well and it came out more on the rare side, so I did have to send it back, but then at the end of the night, they offered two desserts on the house, but I was full, so only my wife took advantage of it. Overall, a good experience, but wonder how they stay in business with such a small ""crowd"" for dinner."
June 8, 2013|Disappointed|3|In what was our first visit and probably last to Shula's we were a little disappointed. The food was overpriced and the service was a little laxed and the restaurant wasn't busy at all...which made the issue worse. For a Saturday night, the place should have been hopping being right in the center of the city and being the only restaurant in the hotel. But it wasn't, which makes me think we are not the only ones who have had a disappointing visit here.
May 18, 2013|Consistently Excellent|5|This was the second time in the past week we ate here. The food is terrific. The first night we dined at Shula's we had a party of 9 everyone raved about the food. The steak is far better than the other steak houses in the area and the seared tuna is perfect. The restaurant isn't busy and I can't understand why because this place is a five star for food, service and atmosphere. Give it a try you won't be disappointed.
May 12, 2013|Mother's Day breakfast|5|My son and I took my wife for breakfast to celebrate the occasion. Service was very good and staff was professional and attentive without hovering.
May 11, 2013|Great Experience|5|Our server was terrific! Her suggestions and recommendations were spot on. Our steaks were as good as any served at the top Chicago steak houses. Overall, a great dining experience!
May 10, 2013|Great Pregame Meal|4|The family had a great meal before the Providence Bruins. We parked in the hotel garage which was close and reasonable. The bar was full but the dining area not so much, so we had a quiet spot next to a big TV. The kids had three helpings of chicken fingers and fries while I had a burger and my wife an entrée salad. While it took a little longer than expected to get the meals, every enjoyed their choices and we were out to the game next door in under an hour.
May 3, 2013|Great food and great service.|4|Great food and great service. The only problem is the restaurant is attached to the Hilton hotel an you can get parents with large groups of kids like the cheerleaders on the night we visited.
May 1, 2013|I had to send my steak back|3|I had to send my steak back because it was over cooked.
April 27, 2013|Hotel Restaurant|3|It's a hotel restaurant, and it wouldn't really survive on its own.
April 6, 2013|Restaurant was empty when|5|Restaurant was empty when I arrived. Was very concerned, as I'd read some mixed review in the past. So unfounded... Didn't try the steaks, but individuals in our party had sandwiches and burgers. Fantastic food - not just the entrees, but accompanying sides as well. Very fairly priced. Excellent service. Very convenient to Dunkin Donuts center as well. Would definitely go back. Highly recommended.
March 2, 2013|First time customers. We|4|First time customers. We had a wonderful dinner before the PC vs St John's game at the DDC. This will be our first stop at all future events at the DDC or convention center.
February 26, 2013|Great place to eat before|5|Great place to eat before a concert. Good food and very good service.
February 26, 2013|I knew we were going to be|4|I knew we were going to be in Providence for The Who show. I had recieved a MyPerks.com email for a $50 dinner for $25. Food was great. Waitstaff was very attentive. My son had the ribeye and said it was very good. I had the burger and smashed potatoes and that was delicious as well. Very enjoyable evening.
February 23, 2013|We have visited Shula's on|5|We have visited Shula's on multiple occasions as a couple as well as in a group of several couples and we have never been disappointed. The Hilton offers free valet parking for Shula's which is very convenient. The staff are amazing, food outstanding and the osphere terrific. We will be back!
February 16, 2013|When we arrived they said|2|When we arrived they said that they did not have our reservation,their computer was done. After about 20 minutes we were finally seated. We waited another 20 minutes and then I went to the Maitre'd and asked if we had a waiter or waitress to wait on us. She assured me we did and after waiting another 10 minutes our waiter came over all apologetic. They did comp us a appertizer and beverage which was very nice. The food as always was excellent. I would definite go back, just one of their off nights. It was a special occasion and just wanted everything to be perfect. The steak is so worth the wait!
February 16, 2013|Give your review a title (optional)|5|The reservation never went through even though I had a confirmation email so they took 10% off the bill. Very nice and they were able to accomdate us on a busy Saturday night.
January 28, 2013|We grabbed burgers before|5|We grabbed burgers before the AHL Allstar game. Service was excellent and our food arrived quickly and cooked as asked. It looks like they can handle the quick and easy bar food customers as well as the customers who want a fine dining experience, all in a relatively small space. Will go again soon!
January 19, 2013|Terrible service on a Saturday|3|Wait staff was horrible. Never received bread, had long wait between courses...no utensils. Need more wait staff.
January 13, 2013|The food is always excellent.|5|The food is always excellent. The service has always been great.
January 12, 2013|This was our second time here.|3|This was our second time here. The back room is very noisy. Our waitress seemed overwhelmed. She did not come to our table once we were seated for close to five minutes. When she took our order we ordered a salad to share and two entree's. After waiting about 15 minutes for our salad, I stopped her to see where it was and she said she would check. She finally brought it to us. My wife had requested pasta in lieu of mashed potatoes when she gave her order and the waitress said fine. When her entree was delivered it came with mashed potato's. We told the waitress and she said she would get the pasta which she did. Overall we were disappointed in the service and found the food to be ok, but nothing exceptional.
December 31, 2012|The service was excellent.|5|The service was excellent. The atmosphere was great. The food was great. I would recommend to anybody
November 27, 2012|Pre-Game Meal|4|Went for a pre-game (at the Dunkin Donuts arena next door) meal. Service was good as was food.
November 3, 2012|OVERPRICED CAN GET BETTER|2|OVERPRICED CAN GET BETTER FOOD IN THE AREA FOR MUCH LOWER PRICES
October 27, 2012|Although the steak was excellent,|3|Although the steak was excellent, the mashed potatoes were on the cool side and the seasonal vegetables were not cooked enough. I originally ordered stead and two vegetables but I received the steak and asparagus and mashed potatoes that were cool. They immediately replaced the mashed potatoes and I told them to forget about the seasonal vegetables. However, a few minutes they brought the vegetables along with the warm mashed potatoes. We have always had good luck with Shula's; however, the asparagus was excellent but the seasonal vegetables (very large cut carrots and a few pieces of summer squash) were lacking.
Dined on October 12, 2012|Steaks were very good, restaurant|2|Steaks were very good, restaurant lacks ambiance and any kind of identity. The waiter service was young and very inexperienced. For a high end steak house, I would have to rate it as a poor overall experience.
October 9, 2012|Great service. The mushroom|5|Great service. The mushroom ravioli was so yummy that I ate it twice in the same week!
September 29, 2012|The only good thing about|1|The only good thing about this resturant is location (close to Dunkin Donuts center). Food was fair at best and service was terrible. Would not recomend.
September 24, 2012|When we arrived, no one was|5|When we arrived, no one was there. We were treated like royalty by the staff and management.
